Position [um],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],1.00E+13,1.00E+13,10000000006,1.00E+13,1.00E+13,10000000016,1.00E+13,1.00E+13,10000000026,1.00E+13,1.00E+13,10000000036,1.00E+13,1.00E+13,10000000046,1.00E+13,1.00E+13,10000000056,1.00E+13,1.00E+13,10000000066,1.00E+13,1.00E+13,10000000076,1.00E+13,1.00E+13,10000000086,1.00E+13,1.00E+13,10000000096,1.00E+13,1.00E+13,10000000106,1.00E+13,1.00E+13,10000000116,1.00E+13,1.00E+13,10000000126,1.00E+13,1.00E+13,10000000136,1.00E+13,1.00E+13,10000000146,1.00E+13,1.00E+13,10000000156,1.00E+13,1.00E+13,10000000166,1.00E+13,1.00E+13,10000000176,1.00E+13,1.00E+13,10000000186,1.00E+13,1.00E+13,10000000196,1.00E+13,1.00E+13,10000000206,1.00E+13,1.00E+13,10000000216,1.00E+13,1.00E+13,10000000226,1.00E+13,1.00E+13,10000000236
1200,2433.911,4168.427,6.014,2434.396,4171.307,4.925,2435.843,4171.867,5.999,2436.809,4169.87,6.294,2438.815,4170.313,4.519,2438.849,4173.053,6.342,2439.782,4167.591,5.083,,,,2441.335,4168.445,4.016,,,,2441.666,4175.964,4.552,2442.045,4170.27,4.942,2441.909,4170.768,6.585,2442.167,4170.939,4.359,2442.589,4173.049,6.231,2443.083,4172.402,4.921,2443.38,4174.442,5.468,2443.699,4169.708,6.889,2444.444,4169.547,6.693,2444.786,4175.474,4.546,2445.204,4167.414,5.517,2445.801,4172.741,5.759,,,,2446.406,4168.459,3.99
1230,2433.957,4168.448,6.038,2434.429,4171.285,4.907,2435.886,4171.831,6.038,2436.809,4169.818,6.359,2438.886,4170.237,4.468,2438.881,4173.061,6.421,2439.787,4167.625,5.131,,,,2441.375,4168.475,4.026,,,,2441.692,4175.984,4.476,2442.065,4170.211,5.025,2441.969,4170.755,6.668,2442.238,4170.972,4.358,2442.611,4173.097,6.234,2443.054,4172.353,4.85,2443.146,4174.361,5.475,2443.669,4169.638,6.972,2444.531,4169.5,6.837,2444.79,4175.395,4.123,2445.163,4167.367,5.509,2445.789,4172.728,5.642,,,,2446.385,4168.401,3.979
1260,2433.96,4168.41,6.033,2434.422,4171.289,4.918,2435.898,4171.858,6.017,2436.805,4169.849,6.199,2438.862,4170.266,4.456,2438.902,4173.031,6.379,2439.833,4167.507,5.068,,,,2441.316,4168.398,3.99,,,,2441.716,4175.983,4.497,2442.017,4170.159,5.067,2441.953,4170.726,6.562,2442.203,4170.92,4.399,2442.583,4173.02,6.216,2443.047,4172.349,4.84,2443.34,4174.332,5.487,2443.685,4169.611,6.911,2444.532,4169.493,6.846,2444.816,4175.248,4.117,2445.177,4167.349,5.541,2445.797,4172.679,5.644,,,,2446.401,4168.392,4.056
1290,2433.936,4168.499,6.009,2434.48,4171.319,4.946,2435.929,4171.868,6.066,2436.828,4169.815,6.289,2438.867,4170.243,4.432,2438.942,4173.036,6.426,2439.811,4167.497,5.05,,,,2441.336,4168.404,4.07,,,,2441.788,4175.913,4.534,2442.003,4170.201,5.089,2442.05,4170.747,6.577,2442.202,4171.024,4.378,2442.64,4173.049,6.306,2443.125,4172.36,4.925,2443.363,4174.229,5.496,2443.783,4169.596,6.927,2444.556,4169.453,6.812,2445.009,4175.221,4.157,2445.201,4167.345,5.574,2445.857,4172.726,5.664,,,,2446.294,4168.427,4.128
1320,2433.926,4168.481,5.986,2434.445,4171.315,4.929,2435.885,4171.854,6.08,2436.849,4169.734,6.36,2438.796,4170.35,4.516,2438.897,4173.031,6.44,2439.74,4167.657,5.079,,,,2441.314,4168.427,3.993,,,,2441.738,4175.948,4.563,2441.969,4170.25,5.096,2441.988,4170.735,6.614,2442.139,4171.023,4.24,2442.57,4173.019,6.343,2443.048,4172.466,4.962,2443.407,4174.279,5.453,2443.735,4169.6,6.955,2444.555,4169.528,6.772,2444.924,4175.362,4.443,2445.2,4167.355,5.539,2445.829,4172.705,5.799,,,,2446.425,4168.462,4.009
1350,2433.987,4168.392,5.903,2434.455,4171.28,4.943,2435.92,4171.804,6.022,2436.806,4169.743,6.028,2438.763,4170.354,4.486,2438.894,4172.981,6.305,2439.824,4167.506,5.031,,,,2441.285,4168.451,4.027,,,,2441.751,4175.889,4.557,2441.999,4170.261,5.008,2442.069,4170.654,6.542,2442.214,4170.996,4.125,2442.578,4172.95,6.178,2443.091,4172.41,4.901,2443.346,4174.288,5.472,2443.767,4169.547,6.792,2444.548,4169.442,6.625,2444.96,4175.335,4.46,2445.221,4167.283,5.408,2445.792,4172.632,5.675,,,,2446.407,4168.376,3.85
1380,2433.917,4168.327,6,2434.433,4171.299,4.966,2435.925,4171.809,6.064,2436.798,4169.728,6.122,2438.772,4170.354,4.47,2438.87,4172.96,6.406,2439.816,4167.563,5.07,,,,2441.328,4168.363,4.041,,,,2441.696,4175.898,4.592,2442.074,4170.221,5.06,2442.091,4170.604,6.564,2442.247,4170.928,4.117,2442.547,4172.935,6.2,2443.099,4172.457,5.023,2443.207,4174.252,5.519,2443.76,4169.517,6.834,2444.518,4169.404,6.596,2444.944,4175.354,4.585,2445.255,4167.305,5.457,2445.833,4172.681,5.804,,,,2446.423,4168.322,4.008
1410,2433.982,4168.428,5.954,2434.436,4171.294,4.915,2435.938,4171.874,6.012,2436.817,4169.805,6.069,2438.828,4170.34,4.439,2438.944,4173.014,6.302,2439.743,4167.531,5.041,,,,2441.369,4168.374,3.992,,,,2441.702,4175.921,4.554,2442.047,4170.255,4.989,2442.048,4170.662,6.464,2442.186,4171.107,4.05,2442.561,4172.968,6.229,2443.047,4172.5,4.921,2443.278,4174.351,5.447,2443.762,4169.57,6.728,2444.53,4169.449,6.555,2444.937,4175.417,4.549,2445.282,4167.304,5.458,2445.852,4172.726,5.729,,,,2446.412,4168.466,4.013
1440,2433.922,4168.407,5.957,2434.444,4171.292,4.905,2435.881,4171.871,6.007,2436.791,4169.761,6.11,2438.888,4170.34,4.45,2438.844,4173.018,6.238,2439.675,4167.588,5.094,,,,2441.355,4168.376,3.99,,,,2441.705,4175.928,4.533,2442.071,4170.254,5.017,2442.024,4170.699,6.576,2442.235,4170.998,4.074,2442.539,4172.956,6.224,2443.138,4172.403,4.918,2443.222,4174.34,5.273,2443.782,4169.614,6.771,2444.489,4169.499,6.592,2444.908,4175.395,4.444,2445.243,4167.287,5.382,2445.786,4172.713,5.678,,,,2446.384,4168.524,3.976
1470,2433.948,4168.343,5.988,2434.445,4171.224,4.913,2435.907,4171.834,6.003,2436.823,4169.768,6.033,2438.862,4170.349,4.367,2438.853,4172.997,6.342,2439.81,4167.5,5.068,,,,2441.359,4168.332,3.995,,,,2441.7,4175.92,4.601,2442.057,4170.182,4.951,2442.041,4170.689,6.582,2442.21,4171.051,4.108,2442.511,4172.984,6.227,2443.076,4172.42,4.948,2443.102,4174.348,5.366,2443.77,4169.577,6.66,2444.521,4169.523,6.563,2444.913,4175.381,4.47,2445.297,4167.345,5.426,2445.719,4172.7,5.697,,,,2446.447,4168.551,4.003
1500,2433.956,4168.361,6.007,2434.38,4171.196,4.923,2435.861,4171.831,6.029,2436.826,4169.789,6.127,2438.943,4170.324,4.467,2438.823,4173.023,6.352,2439.756,4167.493,5.111,,,,2441.376,4168.353,4.035,,,,2441.628,4175.933,4.648,2442.041,4170.226,5.022,2442.03,4170.718,6.566,2442.264,4171.007,4.275,2442.485,4173.015,6.25,2442.961,4172.414,4.97,,,,2443.811,4169.646,6.798,2444.497,4169.583,6.61,2444.915,4175.332,4.543,2445.247,4167.341,5.487,2445.667,4172.733,5.729,,,,2446.42,4168.568,4.092
1530,2434,4168.31,5.954,2434.425,4171.156,4.881,2435.935,4171.78,5.983,2436.85,4169.777,6.086,2438.84,4170.276,4.395,2438.862,4172.989,6.268,2439.869,4167.446,5.063,,,,2441.378,4168.324,3.97,,,,2441.639,4175.977,4.611,2442.028,4170.126,5.015,2442.089,4170.725,6.572,2442.121,4171.06,4.155,2442.538,4172.982,6.133,2443.064,4172.358,4.859,,,,2443.797,4169.62,6.59,2444.559,4169.611,6.522,2444.838,4175.424,4.518,2445.29,4167.336,5.475,2445.769,4172.824,5.781,,,,2446.39,4168.621,3.958
1560,2434.004,4168.293,5.958,2434.379,4171.138,4.819,2435.907,4171.765,5.914,2436.795,4169.75,6.038,2438.766,4170.241,4.425,2438.852,4173.032,6.121,2439.779,4167.521,5.057,,,,2441.405,4168.36,3.908,,,,2441.613,4176.032,4.526,2441.971,4170.184,4.919,2442.034,4170.734,6.473,2442.221,4171.069,4.153,2442.449,4173.04,6.012,2442.935,4172.331,4.694,,,,2443.804,4169.68,6.567,2444.539,4169.619,6.533,2444.865,4175.48,4.391,2445.253,4167.345,5.407,2445.698,4172.784,5.59,,,,2446.415,4168.637,3.835
1590,2434.029,4168.343,5.995,2434.36,4171.142,4.916,2435.884,4171.732,5.938,2436.835,4169.751,6.169,2438.867,4170.228,4.528,2438.872,4173.028,6.167,2439.831,4167.541,5.061,,,,,,,,,,2441.66,4175.95,4.52,2442.067,4170.163,4.972,2441.982,4170.729,6.567,2442.232,4170.892,4.188,2442.487,4172.955,5.961,2443.121,4172.239,4.906,,,,2443.772,4169.653,6.627,2444.54,4169.61,6.548,2444.943,4175.457,4.497,2445.298,4167.34,5.467,2445.744,4172.745,5.664,,,,2446.482,4168.584,3.96
1620,2434.041,4168.353,5.91,2434.432,4171.111,4.805,2435.89,4171.775,5.889,2436.879,4169.752,6.065,2438.866,4170.347,4.367,2438.881,4173,6.159,2439.911,4167.548,5.057,,,,,,,,,,2441.656,4175.958,4.443,2442.066,4170.122,4.965,2442.071,4170.737,6.503,2442.255,4170.991,4.13,2442.554,4172.999,5.987,2443.12,4172.292,4.762,,,,2443.826,4169.654,6.541,2444.586,4169.62,6.478,2444.938,4175.465,4.412,2445.356,4167.355,5.407,2445.739,4172.729,5.626,,,,2446.444,4168.597,3.72
1650,2434.05,4168.417,5.989,2434.406,4171.175,4.858,2435.881,4171.815,5.961,2436.825,4169.771,6.15,2438.79,4170.341,4.457,2438.857,4173.057,6.188,2439.784,4167.591,5.087,,,,,,,,,,2441.661,4175.984,4.524,2441.963,4170.186,5.017,2442.045,4170.77,6.526,2442.201,4171.017,4.269,2442.438,4173.011,6.027,2443.087,4172.337,4.833,,,,2443.737,4169.671,6.629,2444.565,4169.626,6.531,2444.92,4175.544,4.431,2445.31,4167.367,5.442,2445.735,4172.77,5.658,,,,2446.484,4168.568,3.94
1680,2433.995,4168.396,6.002,2434.41,4171.217,4.929,2435.895,4171.849,5.99,2436.859,4169.846,6.303,2438.809,4170.273,4.484,2438.927,4173.05,6.318,2439.89,4167.602,5.313,,,,,,,,,,2441.632,4176.019,4.554,2441.899,4170.168,5.037,2442.054,4170.725,6.6,2442.211,4171.028,4.33,2442.474,4173.022,6.109,2442.971,4172.374,4.943,,,,2443.802,4169.654,6.676,2444.485,4169.62,6.569,2445.002,4175.433,4.369,2445.297,4167.333,5.55,2445.791,4172.782,5.841,,,,2446.536,4168.579,3.928
1710,2433.977,4168.375,5.989,2434.387,4171.21,4.891,2435.89,4171.792,5.93,2436.823,4169.895,6.158,2438.763,4170.287,4.462,2438.901,4173.06,6.141,2439.785,4167.573,5.138,,,,,,,,,,2441.653,4175.986,4.524,2441.897,4170.086,5.06,2442.018,4170.682,6.526,2442.052,4170.996,4.171,2442.491,4172.988,6,2442.98,4172.417,4.773,,,,2443.776,4169.621,6.657,2444.535,4169.541,6.531,2444.961,4175.28,4.349,2445.268,4167.313,5.403,2445.718,4172.727,5.664,,,,2446.448,4168.538,3.879
1740,2433.957,4168.402,5.996,2434.365,4171.212,4.972,2435.86,4171.796,6,2436.793,4169.852,6.287,2438.736,4170.308,4.559,2438.84,4173.038,6.143,2439.823,4167.506,5.371,,,,,,,,,,2441.678,4175.965,4.64,2441.894,4170.138,5.109,2442.029,4170.738,6.593,2442.156,4170.993,4.316,2442.473,4173.008,6.058,2442.97,4172.371,4.883,,,,2443.779,4169.632,6.711,2444.546,4169.538,6.597,2445.02,4175.354,4.57,2445.307,4167.299,5.489,2445.752,4172.744,5.819,,,,2446.39,4168.517,4.004
1770,2433.984,4168.361,5.963,2434.404,4171.249,4.901,2435.894,4171.835,5.953,2436.821,4169.904,6.16,2438.739,4170.344,4.53,2438.875,4173.062,6.096,2439.798,4167.571,5.145,,,,,,,,,,2441.739,4176.044,4.544,2441.892,4170.149,5.049,2442.085,4170.74,6.565,2442.132,4171.07,4.341,2442.484,4173.042,6.022,2442.997,4172.461,4.826,,,,2443.827,4169.646,6.596,2444.576,4169.574,6.541,2444.998,4175.461,4.504,2445.334,4167.349,5.428,2445.778,4172.812,5.776,,,,2446.478,4168.571,3.946
1800,2433.975,4168.321,5.997,2434.411,4171.131,4.961,2435.881,4171.793,6.003,2436.818,4169.815,6.311,2438.713,4170.226,4.537,2438.838,4172.988,6.14,2439.798,4167.488,5.183,,,,,,,,,,2441.687,4175.949,4.568,2441.907,4170.15,5.075,2442.044,4170.715,6.578,2442.122,4171.016,4.491,2442.451,4173.018,6.047,2442.948,4172.387,4.913,,,,2443.793,4169.598,6.737,2444.552,4169.549,6.575,2444.972,4175.404,4.548,2445.286,4167.315,5.536,2445.741,4172.74,5.832,,,,2446.468,4168.584,3.97
1830,2434.036,4168.377,5.971,2434.469,4171.189,4.906,2435.92,4171.816,5.941,2436.836,4169.864,6.164,2438.755,4170.241,4.333,2438.831,4173.045,6.069,2439.947,4167.508,5.284,,,,,,,,,,2441.734,4176.004,4.508,2441.924,4170.234,5.035,2442.167,4170.748,6.552,2442.2,4171.075,4.24,2442.459,4173.071,5.816,2442.994,4172.504,4.805,,,,2443.808,4169.643,6.672,2444.561,4169.602,6.556,2445.015,4175.438,4.408,2445.384,4167.328,5.423,2445.777,4172.838,5.806,,,,2446.44,4168.596,3.707
1860,2433.922,4168.411,5.95,2434.391,4171.229,4.868,2435.822,4171.809,5.945,2436.72,4169.846,6.08,2438.739,4170.278,4.388,2438.748,4173.047,6.118,2439.833,4167.455,5.214,,,,,,,,,,2441.672,4175.925,4.588,2441.871,4170.199,5.052,2442.053,4170.656,6.512,2442.169,4171.024,4.33,2442.435,4173.02,5.979,2442.976,4172.424,4.854,,,,2443.737,4169.528,6.625,2444.499,4169.526,6.562,2444.972,4175.377,4.455,2445.247,4167.302,5.396,2445.746,4172.728,5.822,,,,2446.379,4168.526,3.917
1890,2433.954,4168.349,5.987,2434.381,4171.232,4.863,2435.859,4171.77,5.93,2436.765,4169.795,6.044,2438.727,4170.321,4.234,2438.787,4173.028,6.092,2439.777,4167.439,5.135,,,,,,,,,,2441.635,4175.937,4.543,2441.887,4170.164,4.999,2442.062,4170.662,6.525,2442.05,4171.116,4.313,2442.433,4173.022,6.01,2443.013,4172.389,4.781,,,,2443.745,4169.57,6.573,2444.481,4169.519,6.512,2444.996,4175.348,4.409,2445.245,4167.272,5.236,2445.739,4172.793,5.862,,,,2446.488,4168.533,3.943
1920,2434.004,4168.33,6.006,2434.425,4171.212,4.887,2435.912,4171.773,5.913,2436.852,4169.757,6.156,2438.726,4170.166,4.397,2438.832,4172.985,6.15,2439.81,4167.434,5.129,,,,,,,,,,2441.645,4175.966,4.575,2441.919,4170.2,5.043,2442.102,4170.714,6.526,2442.183,4171.056,4.432,2442.483,4173.096,5.823,2443.006,4172.518,4.845,,,,2443.821,4169.585,6.602,2444.571,4169.532,6.486,2445.02,4175.413,4.441,2445.382,4167.282,5.362,2445.766,4172.791,5.882,,,,2446.526,4168.478,4.028
1950,2433.956,4168.357,6.021,2434.403,4171.218,4.981,2435.873,4171.739,6.008,2436.871,4169.762,6.284,2438.735,4170.219,4.54,2438.871,4172.991,6.313,2439.964,4167.412,5.376,,,,,,,,,,2441.645,4175.938,4.667,2441.913,4170.161,5.121,2442.126,4170.675,6.573,2442.131,4171.048,4.383,2442.509,4173.158,6.03,2442.997,4172.46,4.978,,,,2443.817,4169.578,6.625,2444.55,4169.52,6.525,2445.054,4175.397,4.612,2445.341,4167.271,5.476,2445.777,4172.77,5.951,,,,2446.51,4168.48,3.997
1980,2433.964,4168.305,6,2434.399,4171.193,4.934,2435.872,4171.723,5.971,2436.745,4169.807,6.188,2438.717,4170.25,4.498,2438.788,4172.975,6.182,2439.861,4167.346,5.118,,,,,,,,,,2441.643,4175.941,4.579,2441.829,4170.146,5.076,2442.073,4170.706,6.492,2442.046,4171.111,4.179,2442.448,4173.146,5.864,2443.03,4172.527,4.883,,,,2443.788,4169.555,6.542,2444.543,4169.489,6.495,2444.97,4175.418,4.482,2445.323,4167.253,5.379,2445.739,4172.773,5.855,,,,2446.484,4168.488,3.934
2010,2433.904,4168.293,6,2434.344,4171.191,4.947,2435.807,4171.693,5.965,2436.692,4169.759,6.219,2438.691,4170.233,4.517,2438.788,4172.994,6.312,2439.832,4167.325,5.164,,,,,,,,,,2441.549,4175.951,4.624,2441.823,4170.16,5.079,2442.031,4170.684,6.533,2442.024,4171.136,4.118,2442.382,4173.075,5.988,2442.925,4172.489,4.89,,,,2443.72,4169.557,6.568,2444.47,4169.512,6.52,2444.921,4175.416,4.528,2445.319,4167.235,5.473,2445.726,4172.786,5.884,,,,2446.391,4168.432,3.98
